NRA,NOMBRE,SECTOR,ESTADO,MUNICIPIO,SUSTANCIA,UNIDAD,AIRE,AGUA,SUELO,REUTILIZACION,RECICLADO,COPROCESAMIENTO,TRATAMIENTO,DISP_FINAL,ALCANTARILLADO,INCINERACION,OTROS,Comp_or_persist,Gases_Efecto_Invern,Hidrocarb_arom_y_alif,Metales,Organohalogenados,Sust_agot_del_ozono,Plaguicidas,Otras_sust_peligr,GRUPO
CSPK90400311,CONSULTORIA Y SERVICIOS PETROLEROS.  S. A. DE C. V.. ,Otros,CAMPECHE,Carmen,Niquel (compuestos),Kg,0,1.0222,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
CSPK90400311,CONSULTORIA Y SERVICIOS PETROLEROS.  S. A. DE C. V.. ,Otros,CAMPECHE,Carmen,Bioxido de carbono,Kg,1491960,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
CSP520200411,Continental Structural Plastics de Tijuana.  S. de R.L. de C.V.. ,Automotriz,BAJA CALIFORNIA,Tijuana,Estireno (fenil etileno),Kg,21331.12,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,Hidrocarburos Aromaticos y Alifaticos
CTE2802702758,CONTROLES TEMEX S DE RL DE CV.  PLANTA 1,Articulos y productos compuestos de diferentes materiales,TAMAULIPAS,Nuevo Laredo,Bioxido de carbono,Kg,602638.16,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
CTH8V0502711,Centro Tecnico Herramental S. de R.L. de C.V.. CENTEC 1,Equipos y articulos electronicos.  electricos y domesticos,COAHUILA,Ramos Arizpe,Hidrofluorocarbonos,Kg,113.5,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
CTM1510400313,Apex Tool Group Manufacturing Mexico.  S. de R. L. de C. V.. Apex Tool Group,Metalurgica (incluye la siderurgica),MEXICO,Tlalnepantla de Baz,Plomo (polvos respirables.  humos o vapores),Kg,24712.8,0,0,0.02771,0,0,0,0,0,0,0,,,,1,,,,,Metales
CTM2402800441,CONTINENTAL TIRE DE MEXICO S.A. DE C.V.. ,Automotriz,SAN LUIS POTOSI,San Luis Potosi,Plomo (compuestos),Kg,0,0,0,0,0,0,0,1.5,2.0134,0,0,,,,1,,,,,Metales
CTM2402800441,CONTINENTAL TIRE DE MEXICO S.A. DE C.V.. ,Automotriz,SAN LUIS POTOSI,San Luis Potosi,Bioxido de carbono,Kg,22009320,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
CTO8L0503511,CATERPILLAR TORREoN.  S. DE R.L. DE C.V.. Caterpillar Torreon.  S. de R.L. de C.V.,Metalurgica (incluye la siderurgica),COAHUILA,Torreon,Cadmio (compuestos),Kg,0,0,1.79,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
CTO8L0503511,CATERPILLAR TORREoN.  S. DE R.L. DE C.V.. Caterpillar Torreon.  S. de R.L. de C.V.,Metalurgica (incluye la siderurgica),COAHUILA,Torreon,Cromo (compuestos),Kg,0,0,7.18,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
CTO8L0503511,CATERPILLAR TORREoN.  S. DE R.L. DE C.V.. Caterpillar Torreon.  S. de R.L. de C.V.,Metalurgica (incluye la siderurgica),COAHUILA,Torreon,Niquel (compuestos),Kg,0,0,8.824,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
CTO8L0503511,CATERPILLAR TORREoN.  S. DE R.L. DE C.V.. Caterpillar Torreon.  S. de R.L. de C.V.,Metalurgica (incluye la siderurgica),COAHUILA,Torreon,Plomo (compuestos),Kg,0,0,7.18,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
CTRTB1901011,Curtidos Trevino SA de CV. Curtidos Trevino,Textiles.  fibras e hilos,NUEVO LEON,Carmen,Cromo (compuestos),Kg,0,0,0,0,0,0,0,1000,0,0,0,,,,1,,,,,Metales
CTR352018411,Compa¿ia Cervecera del Tropico.  S. de R.L. de C.V.. Compania Cervecera del Tropico.  S. de R. L. de C. V.,Bebidas y tabaco,OAXACA,San Juan Bautista Tuxtepec,Arsenico (compuestos),Kg,0,8.803,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
CTR352018411,Compa¿ia Cervecera del Tropico.  S. de R.L. de C.V.. Compania Cervecera del Tropico.  S. de R. L. de C. V.,Bebidas y tabaco,OAXACA,San Juan Bautista Tuxtepec,Mercurio (compuestos),Kg,0,2.113,0,0,0,0,0.968,0,0,0,0,,,,1,,,,,Metales
CUA571512111,Cuautipack.  S. de R.L. de C.V.. CUAUTIPACK.  S. DE R.L. DE C.V.,Celulosa y papel,MEXICO,Cuautitlan Izcalli,Bioxido de carbono,Kg,4890313.8,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
CUM912802211,Componentes Universales de Matamoros S.A. de C.V.. ,Equipos y articulos electronicos.  electricos y domesticos,TAMAULIPAS,Matamoros,Bioxido de carbono,Kg,211163.0992,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
CUPND1510411,CUPRUM SA de CV. CUPRUM PERFILES DE MeXICO,Metalurgica (incluye la siderurgica),MEXICO,Tlalnepantla de Baz,Bioxido de carbono,Kg,27347590,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
CUP1403900255,CUPRUM SA de CV. CUPRUM,Metalurgica (incluye la siderurgica),JALISCO,Guadalajara,Niquel (compuestos),Kg,0,0,0,0,0,0,0,0,1.522,0,0,,,,1,,,,,Metales
CUP1403900255,CUPRUM SA de CV. CUPRUM,Metalurgica (incluye la siderurgica),JALISCO,Guadalajara,Bioxido de carbono,Kg,7361529.6,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
CUP5N1403911,CUPROSA S.A. DE C.V.. ,Quimica,JALISCO,Guadalajara,Bioxido de carbono,Kg,1022237.17,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
CUP5N1403911,CUPROSA S.A. DE C.V.. ,Quimica,JALISCO,Guadalajara,Sulfato de cobre,Kg,0,0,0,0,0,0,0,95148,0,0,0,,,,,,,,1,Otras sustancias
CUP5N1409711,CUPROSA S.A. DE C.V.. CUPROSA (PLANTA TLAJOMULCO DE ZUnIGA),Quimica,JALISCO,Tlajomulco de Zuniga,Bioxido de carbono,Kg,1173320.38,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
CUP5N1409711,CUPROSA S.A. DE C.V.. CUPROSA (PLANTA TLAJOMULCO DE ZUnIGA),Quimica,JALISCO,Tlajomulco de Zuniga,Sulfato de cobre,Kg,0,0,0,0,0,0,4427144,0,0,0,0,,,,,,,,1,Otras sustancias
CUP7Q1904611,CUPRUM.  SA de CV. Planta Perfiles Monterrey,Metalurgica (incluye la siderurgica),NUEVO LEON,San Nicolas de los Garza,Arsenico (compuestos),Kg,0,0,0,0,0,0,0,1.65,0,0,0,,,,1,,,,,Metales
CUP7Q1904611,CUPRUM.  SA de CV. Planta Perfiles Monterrey,Metalurgica (incluye la siderurgica),NUEVO LEON,San Nicolas de los Garza,Cromo (compuestos),Kg,0,0,0,0,0,0,0,554.224,0,0,0,,,,1,,,,,Metales
CUP7Q1904611,CUPRUM.  SA de CV. Planta Perfiles Monterrey,Metalurgica (incluye la siderurgica),NUEVO LEON,San Nicolas de los Garza,Niquel (compuestos),Kg,0,0,0,0,0,0,0,1.76,0,0,0,,,,1,,,,,Metales
CUP7Q1904611,CUPRUM.  SA de CV. Planta Perfiles Monterrey,Metalurgica (incluye la siderurgica),NUEVO LEON,San Nicolas de los Garza,Plomo (compuestos),Kg,0,0,0,0,0,0,0,5.447,0,0,0,,,,1,,,,,Metales
CUP7Q1904611,CUPRUM.  SA de CV. Planta Perfiles Monterrey,Metalurgica (incluye la siderurgica),NUEVO LEON,San Nicolas de los Garza,Bioxido de carbono,Kg,22857031.31,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
CUP7Q1904611,CUPRUM.  SA de CV. Planta Perfiles Monterrey,Metalurgica (incluye la siderurgica),NUEVO LEON,San Nicolas de los Garza,Xileno (mezcla de isomeros),Kg,0,0,0,0,15734.35,0,0,0,0,0,0,,,1,,,,,,Hidrocarburos Aromaticos y Alifaticos
CUP7Q1904611,CUPRUM.  SA de CV. Planta Perfiles Monterrey,Metalurgica (incluye la siderurgica),NUEVO LEON,San Nicolas de los Garza,Niquel (polvos respirables.  humos o vapores),Kg,0,0,0,0,0,0,0,24,0,0,0,,,,1,,,,,Metales
CUP7Q1904611,CUPRUM.  SA de CV. Planta Perfiles Monterrey,Metalurgica (incluye la siderurgica),NUEVO LEON,San Nicolas de los Garza,Cromo (polvos respirables.  humos o vapores),Kg,0,0,0,0,0,0,0,72,0,0,0,,,,1,,,,,Metales
CUR5U1505111,CURACRETO S.A. DE C.V.. ,Pinturas y tintas,MEXICO,Lerma,Bioxido de carbono,Kg,1257801.044,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
CVHAD2804011,CENTRAL VALLE HERMOSO.  S.A. DE C.V.. CENTRAL VALLE HERMOSO,Generacion de energia electrica,TAMAULIPAS,Valle Hermoso,Bioxido de carbono,Kg,1173632078,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
CVHAD2804011,CENTRAL VALLE HERMOSO.  S.A. DE C.V.. CENTRAL VALLE HERMOSO,Generacion de energia electrica,TAMAULIPAS,Valle Hermoso,Formaldehido,Kg,6381,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,Hidrocarburos Aromaticos y Alifaticos
CVHAD2804011,CENTRAL VALLE HERMOSO.  S.A. DE C.V.. CENTRAL VALLE HERMOSO,Generacion de energia electrica,TAMAULIPAS,Valle Hermoso,Acetaldehido,Kg,359,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,Otras sustancias
CWD150000007,COOPER WIRING DEVICES DE MEXICO.  S.A. DE C.V.. ,Equipos y articulos electronicos.  electricos y domesticos,MEXICO,Cuautitlan,Plomo (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,1.2402,,,,1,,,,,Metales
CWD150000007,COOPER WIRING DEVICES DE MEXICO.  S.A. DE C.V.. ,Equipos y articulos electronicos.  electricos y domesticos,MEXICO,Cuautitlan,Formaldehido,Kg,0,23870920,0,0,0,0,0,0,0,0,0,,,1,,,,,,Hidrocarburos Aromaticos y Alifaticos
CZA303200511,COMPAniA CERVECERA DE ZACATECAS.  S. DE R. L. DE C. V.. ,Bebidas y tabaco,ZACATECAS,Calera,Arsenico (compuestos),Kg,0,12.7865,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
CZA303200511,COMPAniA CERVECERA DE ZACATECAS.  S. DE R. L. DE C. V.. ,Bebidas y tabaco,ZACATECAS,Calera,Cromo (compuestos),Kg,0,10.7285,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
CZA303200511,COMPAniA CERVECERA DE ZACATECAS.  S. DE R. L. DE C. V.. ,Bebidas y tabaco,ZACATECAS,Calera,Niquel (compuestos),Kg,0,41.8189,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
CZA303200511,COMPAniA CERVECERA DE ZACATECAS.  S. DE R. L. DE C. V.. ,Bebidas y tabaco,ZACATECAS,Calera,Plomo (compuestos),Kg,0,4.1083,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
DAC950801911,DIGITAL APPLIANCE CONTROLS DE MEXICO S.A. DE C.V.. ,Equipos y articulos electronicos.  electricos y domesticos,CHIHUAHUA,Chihuahua,Plomo (compuestos),Kg,0,0,0,0,1663.1141,0,0,0,0,0,0,,,,1,,,,,Metales
DAMEE1503711,DINASTIA AUTOMOTRIZ MEXICO S.A DE C.V.. FORD DINASTIA,Otros,MEXICO,Huixquilucan,2-Etoxietanol (Termonoetilico de etilenglicol),Kg,0,0,0,0,118.8,0,0,0,0,0,0,,,,,,,,1,Otras sustancias
DAM5P2903121,DOW AGROSCIENCES DE MEXICO S. A DE C.V. Dow Agrosciences,Quimica,TLAXCALA,Tetla de la Solidaridad,Bioxido de carbono,Kg,321683.9,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DAM9M1501311,DINAMICA AUTOMOTRIZ DE MEXICO.  S.A.. DINAMICA AUTOMOTRIZ DE MeXICO.  S.A.,Automotriz,MEXICO,Atizapan de Zaragoza,Arsenico (compuestos),Kg,0,0,0,0,0,0,0,0,16.024,0,0,,,,1,,,,,Metales
DAM9M1501311,DINAMICA AUTOMOTRIZ DE MEXICO.  S.A.. DINAMICA AUTOMOTRIZ DE MeXICO.  S.A.,Automotriz,MEXICO,Atizapan de Zaragoza,Cadmio (compuestos),Kg,0,0,0,0,0,0,0,0,60.09,0,0,,,,1,,,,,Metales
DAM9M1501311,DINAMICA AUTOMOTRIZ DE MEXICO.  S.A.. DINAMICA AUTOMOTRIZ DE MeXICO.  S.A.,Automotriz,MEXICO,Atizapan de Zaragoza,Cromo (compuestos),Kg,0,0,0,0,0,0,0,0,216,0,0,,,,1,,,,,Metales
DAM9M1501311,DINAMICA AUTOMOTRIZ DE MEXICO.  S.A.. DINAMICA AUTOMOTRIZ DE MeXICO.  S.A.,Automotriz,MEXICO,Atizapan de Zaragoza,Mercurio (compuestos),Kg,0,0,0,0,0,0,0,0,8.012,0,0,,,,1,,,,,Metales
DAM9M1501311,DINAMICA AUTOMOTRIZ DE MEXICO.  S.A.. DINAMICA AUTOMOTRIZ DE MeXICO.  S.A.,Automotriz,MEXICO,Atizapan de Zaragoza,Niquel (compuestos),Kg,0,0,0,0,0,0,0,0,500.75,0,0,,,,1,,,,,Metales
DAM9M1501311,DINAMICA AUTOMOTRIZ DE MEXICO.  S.A.. DINAMICA AUTOMOTRIZ DE MeXICO.  S.A.,Automotriz,MEXICO,Atizapan de Zaragoza,Plomo (compuestos),Kg,0,0,0,0,0,0,0,0,360.54,0,0,,,,1,,,,,Metales
DAR6E1505111,DART S.A. DE C.V.. TUPPERWARE BRANDS CORPORATION,Quimica,MEXICO,Lerma,Niquel (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,1.6834,,,,1,,,,,Metales
DAR6E1505111,DART S.A. DE C.V.. TUPPERWARE BRANDS CORPORATION,Quimica,MEXICO,Lerma,Plomo (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,1.1924,,,,1,,,,,Metales
DAR6E1505111,DART S.A. DE C.V.. TUPPERWARE BRANDS CORPORATION,Quimica,MEXICO,Lerma,Bioxido de carbono,Kg,174139.78,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DASJB0803711,DELPHI AUTOMOTIVE SYSTEMS.  S. DE R.L. DE C.V.. ,Equipos y articulos electronicos.  electricos y domesticos,CHIHUAHUA,Juarez,Bioxido de carbono,Kg,351324.273,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DBIM11510911,DESECHOS BIOLOGICOS e INDUSTRIALES.  S. A. de C. V.. ,Tratamiento de residuos peligrosos,MEXICO,Tultitlan,Bifenilos policlorados,Kg,0,0,0,0,0,0,0,0,0,1785,0,1,,,,,,,,Compuestos Organicos Persistentes
DCA9M3201011,Delphi Cableados S. de R. L. de C.V..  Planta II,Equipos y articulos electronicos.  electricos y domesticos,ZACATECAS,Fresnillo,Plomo (compuestos),Kg,0,0,0,0,81.77,0,0,0,0,0,0,,,,1,,,,,Metales
DCA9M3201011,Delphi Cableados S. de R. L. de C.V..  Planta II,Equipos y articulos electronicos.  electricos y domesticos,ZACATECAS,Fresnillo,Plomo (polvos respirables.  humos o vapores),Kg,1.7019,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
DCEND1100711,DIECASTING CELAYA SA DE CV. DIECASTIN CELAYA S.A DE C.V ,Metalurgica (incluye la siderurgica),GUANAJUATO,Celaya,Bioxido de carbono,Kg,1060638485,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DCE5T0901411,DEGORT S CHEMICAL SA DE CV. DEGORT´S CHEMICAL SA DE CV,Quimica,DISTRITO FEDERAL,Benito Juarez,Niquel (compuestos),Kg,0,0,0,0,0,0,0,0,1.12,0,0,,,,1,,,,,Metales
DCE5T0901411,DEGORT S CHEMICAL SA DE CV. DEGORT´S CHEMICAL SA DE CV,Quimica,DISTRITO FEDERAL,Benito Juarez,Plomo (compuestos),Kg,0,0,0,0,0,0,0,0,2.8,0,0,,,,1,,,,,Metales
DCOND0100111,DELTA CONECTORES.  S.A. DE C.V.. ,Metalurgica (incluye la siderurgica),AGUASCALIENTES,Aguascalientes,Bioxido de carbono,Kg,547567.12,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DDE9M2802221,Delphi Delco Electronics de Mexico S. de R.L. de C.V..  Operaciones Deltronicos,Equipos y articulos electronicos.  electricos y domesticos,TAMAULIPAS,Matamoros,Plomo (compuestos),Kg,5.448,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
DDE9M2802221,Delphi Delco Electronics de Mexico S. de R.L. de C.V..  Operaciones Deltronicos,Equipos y articulos electronicos.  electricos y domesticos,TAMAULIPAS,Matamoros,Bioxido de carbono,Kg,151964.803,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DDE912803221,Delphi Delco Electronics de Mexico S. de R.L. de C.V..  OPERACIONES DELNORTE  ,Equipos y articulos electronicos.  electricos y domesticos,TAMAULIPAS,Reynosa,Plomo (polvos respirables.  humos o vapores),Kg,77.034,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
DDG2033300001,Don David Gold Mexico S.A. de C.V.. ,Metalurgica (incluye la siderurgica),OAXACA,San Pedro Totolapa,Cromo (compuestos),Kg,0,0,3.12,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
DDG2033300001,Don David Gold Mexico S.A. de C.V.. ,Metalurgica (incluye la siderurgica),OAXACA,San Pedro Totolapa,Niquel (compuestos),Kg,0,0,7.7,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
DDG2033300001,Don David Gold Mexico S.A. de C.V.. ,Metalurgica (incluye la siderurgica),OAXACA,San Pedro Totolapa,Plomo (compuestos),Kg,0,0,2.76,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
DDG2033300001,Don David Gold Mexico S.A. de C.V.. ,Metalurgica (incluye la siderurgica),OAXACA,San Pedro Totolapa,Oxido nitroso,Kg,938850,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DDG2033300001,Don David Gold Mexico S.A. de C.V.. ,Metalurgica (incluye la siderurgica),OAXACA,San Pedro Totolapa,Bioxido de carbono,Kg,2687570,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DDG2033300001,Don David Gold Mexico S.A. de C.V.. ,Metalurgica (incluye la siderurgica),OAXACA,San Pedro Totolapa,Metano,Kg,108000,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DDR5L1605811,Destiladora de Resinas y Polimeros de la C.I. de N.S.J.P.Mich.. ,Quimica,MICHOACAN,Nuevo Parangaricutiro,Bioxido de carbono,Kg,1237022,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DDS0503500552,Delphi Diesel Systems s. de r. l. de c.v.. DELPHI DIESEL SYSTEMS.  S. DE R.L. DE C.V.,Automotriz,COAHUILA,Torreon,Plomo (polvos respirables.  humos o vapores),Kg,0,0,0,0,7083,0,0,0,0,0,0,,,,1,,,,,Metales
DDS0803700789,Delphi Diesel Systems S. de R.L. de C.V.. ,Automotriz,CHIHUAHUA,Juarez,Plomo (polvos respirables.  humos o vapores),Kg,2.66384,0,0,0,80.4685,0,0,0,0,0,0,,,,1,,,,,Metales
DDS9H0503011,Delphi Diesel Systems S. de R.L. de C.V.. Delphi Diesel,Automotriz,COAHUILA,Saltillo,Cromo (compuestos),Kg,0,0,0,0,0,0,0,0,1.203,0,0,,,,1,,,,,Metales
DDS9H0503011,Delphi Diesel Systems S. de R.L. de C.V.. Delphi Diesel,Automotriz,COAHUILA,Saltillo,Niquel (compuestos),Kg,0,0,0,0,0,0,0,0,3.1278,0,0,,,,1,,,,,Metales
DEABD0200211,DEACERO SAPI DE CV.  PATIO MEXICALI,Otros,BAJA CALIFORNIA,Mexicali,Bioxido de carbono,Kg,1043503,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DEABD0200211,DEACERO SAPI DE CV.  PATIO MEXICALI,Otros,BAJA CALIFORNIA,Mexicali,Plomo (polvos respirables.  humos o vapores),Kg,0,0,0,170.25,0,0,0,0,0,0,0,,,,1,,,,,Metales
DEABK0200411,DEACERO SAPI DE CV.  PATIO TIJUANA,Otros,BAJA CALIFORNIA,Tijuana,Bioxido de carbono,Kg,554695,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DEABK1902611,DEACERO SAPI DE CV.  PATIO GUADALUPE ,Otros,NUEVO LEON,Guadalupe,Bioxido de carbono,Kg,1238033,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DEABK1904613,DEACERO SAPI DE CV.   PATIO SAN NICOLAS ,Otros,NUEVO LEON,San Nicolas de los Garza,Bioxido de carbono,Kg,997893,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DEABK2603011,DEACERO SAPI DE CV.  PATIO HERMOSILLO,Otros,SONORA,Hermosillo,Bioxido de carbono,Kg,887003,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DEALJ0502711,DEACERO SAPI DE CV. DEACERO S.A.P.I. DE C.V. ACERIA LAMINACION SALTILLO,Metalurgica (incluye la siderurgica),COAHUILA,Ramos Arizpe,Bioxido de carbono,Kg,42632714,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DEALJ1104412,DEACERO SAPI DE CV.  PLANTA ACERIA LAMINACIoN CELAYA,Metalurgica (incluye la siderurgica),GUANAJUATO,Villagran,Bioxido de carbono,Kg,162787830,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DEAMD1902611,DEACERO SAPI DE CV.  PLANTA ALAMBRES GUADALUPE ,Metalurgica (incluye la siderurgica),NUEVO LEON,Guadalupe,Bioxido de carbono,Kg,602709,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DEAZU2802211,DEACERO SAPI DE CV.  PATIO MATAMOROS,Otros,TAMAULIPAS,Matamoros,Bioxido de carbono,Kg,713833,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DEA0502700012,DEACERO SAPI DE CV. DEACERO S.A.P.I. DE C.V. ACERIA-LAMINACION RAMOS,Metalurgica (incluye la siderurgica),COAHUILA,Ramos Arizpe,Bioxido de carbono,Kg,44570007,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DEA7I0502711,DEACERO SAPI DE CV.  ALAMBRES SALTILLO,Metalurgica (incluye la siderurgica),COAHUILA,Ramos Arizpe,Plomo (polvos respirables.  humos o vapores),Kg,5079.8411,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
DEA7I0502711,DEACERO SAPI DE CV.  ALAMBRES SALTILLO,Metalurgica (incluye la siderurgica),COAHUILA,Ramos Arizpe,Mercurio,Kg,1693.281,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
DEA7I0502711,DEACERO SAPI DE CV.  ALAMBRES SALTILLO,Metalurgica (incluye la siderurgica),COAHUILA,Ramos Arizpe,Niquel (polvos respirables.  humos o vapores),Kg,5079.9086,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
DEA7I0502711,DEACERO SAPI DE CV.  ALAMBRES SALTILLO,Metalurgica (incluye la siderurgica),COAHUILA,Ramos Arizpe,Arsenico,Kg,2257.708,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
DEA7I0502711,DEACERO SAPI DE CV.  ALAMBRES SALTILLO,Metalurgica (incluye la siderurgica),COAHUILA,Ramos Arizpe,Cromo (polvos respirables.  humos o vapores),Kg,1693.329,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
DEA7I1104412,DEACERO SAPI DE CV.  PLANTA ALAMBRES CELAYA,Metalurgica (incluye la siderurgica),GUANAJUATO,Villagran,Bioxido de carbono,Kg,2537550,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DEA7I1104413,DEACERO SAPI DE CV.  PLANTA INDUSTRIALES CELAYA,Metalurgica (incluye la siderurgica),GUANAJUATO,Villagran,Niquel (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,1.3987,,,,1,,,,,Metales
DEA7I1104413,DEACERO SAPI DE CV.  PLANTA INDUSTRIALES CELAYA,Metalurgica (incluye la siderurgica),GUANAJUATO,Villagran,Plomo (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,1.3987,,,,1,,,,,Metales
DEA7I1104413,DEACERO SAPI DE CV.  PLANTA INDUSTRIALES CELAYA,Metalurgica (incluye la siderurgica),GUANAJUATO,Villagran,Bioxido de carbono,Kg,8919500,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DEA7I1104413,DEACERO SAPI DE CV.  PLANTA INDUSTRIALES CELAYA,Metalurgica (incluye la siderurgica),GUANAJUATO,Villagran,Plomo (polvos respirables.  humos o vapores),Kg,0,0,0,0,0,0,0,0,0,0,1.3987,,,,1,,,,,Metales
DEA7I1104413,DEACERO SAPI DE CV.  PLANTA INDUSTRIALES CELAYA,Metalurgica (incluye la siderurgica),GUANAJUATO,Villagran,Niquel (polvos respirables.  humos o vapores),Kg,0,0,0,0,0,0,0,0,0,0,1.3987,,,,1,,,,,Metales
DEA7I1605311,DEACERO SAPI DE CV.  PLANTA INDUSTRIALES MORELIA,Metalurgica (incluye la siderurgica),MICHOACAN,Morelia,Bioxido de carbono,Kg,4760077,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DEA7I2111411,DEACERO SAPI DE CV.  PLANTA PUEBLA,Metalurgica (incluye la siderurgica),PUEBLA,Puebla,Bioxido de carbono,Kg,2142630,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
DEA7I2111411,DEACERO SAPI DE CV.  PLANTA PUEBLA,Metalurgica (incluye la siderurgica),PUEBLA,Puebla,Plomo (polvos respirables.  humos o vapores),Kg,539.756,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
DEA7I2111411,DEACERO SAPI DE CV.  PLANTA PUEBLA,Metalurgica (incluye la siderurgica),PUEBLA,Puebla,Mercurio,Kg,179.923,0,0,0,0,0,0,0.001269,0,0,0,,,,1,,,,,Metales
DEA7I2111411,DEACERO SAPI DE CV.  PLANTA PUEBLA,Metalurgica (incluye la siderurgica),PUEBLA,Puebla,Arsenico,Kg,239.892,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
DEA7I2111411,DEACERO SAPI DE CV.  PLANTA PUEBLA,Metalurgica (incluye la siderurgica),PUEBLA,Puebla,Cadmio,Kg,179.933,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
DEA7I2111411,DEACERO SAPI DE CV.  PLANTA PUEBLA,Metalurgica (incluye la siderurgica),PUEBLA,Puebla,Cromo (polvos respirables.  humos o vapores),Kg,179.937,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
